doi,article_trial_or_failure,article_trial_or_failure_notes,mof_description,mof_name,modification_notes,rationale,based_on_success_index,varied_classes,metal_1,metal_1_abbr,metal_1_amount_text,metal_1_amount_value,metal_1_amount_unit,metal_2,metal_2_abbr,metal_2_amount_text,metal_2_amount_value,metal_2_amount_unit,metal_3,metal_3_abbr,metal_3_amount_text,metal_3_amount_value,metal_3_amount_unit,linker_1,linker_1_abbr,linker_1_amount_text,linker_1_amount_value,linker_1_amount_unit,linker_2,linker_2_abbr,linker_2_amount_text,linker_2_amount_value,linker_2_amount_unit,linker_3,linker_3_abbr,linker_3_amount_text,linker_3_amount_value,linker_3_amount_unit,modulator_1,modulator_1_abbr,modulator_1_amount_text,modulator_1_amount_value,modulator_1_amount_unit,modulator_2,modulator_2_abbr,modulator_2_amount_text,modulator_2_amount_value,modulator_2_amount_unit,solvent_main,solvent_main_abbr,solvent_main_amount_text,solvent_main_ml,solvent_secondary,solvent_secondary_abbr,solvent_secondary_amount_text,solvent_secondary_ml,metel_concnertation,M_L_ratio,temperature_c,temperature_c_text,time_h,time_text,vessel_type,stirring,washing_solvent,washing_cycles,activation_text,activation_temp_c,activation_time_h,crystal_morphology,yield_percent,crystal_size,topology_code,metal_cluster_connectivity,metal_cluster_connectivity_classified,unit_cell_short,pore_diameter_A,BET_surface_area_m2g,air_stable,water_stable,tga_decomposition_temp_c,applications,reference,status,error,crystal_code,additional_original_article_trial_or_failure,additional_trial_flag_source
10.1016/j.cattod.2006.09.003,yes,Solvothermal reactions gave amorphous/microcrystalline solids; only TEA vapor diffusion at RT yielded crystals.,"an iron metal-organic framework with Fe3O(O2C)6 trigonal prismatic SBU and acs topology built by organic linker 2,3,5,6-tetrafluorobenzene-1,4-dicarboxylic acid",,Solvothermal reactions of FeCl2·4H2O (0.38 mmol) and H2F4BDC (0.13 mmol) in DMF/H2O yielded amorphous or microcrystalline precipitates; only TEA vapor diffusion at room temperature produced crystals (text states “solvothermal reactions typically produced amorphous or microcrystalline precipitates”). Represented with three typical solvothermal temperatures and times (no specific values given in the article). TEA vapor omitted for solvothermal runs. ,Negative data captured for Fe3O(F4BDC)3(H2O)3·(DMF)3.5 (1): solvothermal FeCl2/F4BDC in DMF/H2O gave amorphous or microcrystalline solids; only TEA vapor diffusion at RT worked. Zinc MOF-5 analogue attempts are excluded as a different target.,1,modulator_1;solvent_main;solvent_secondary;temperature_c;time_h,FeCl2·4H2O,,"0.15 g, 0.38 mmol",0.38,mmol,,,,,,,,,,,"2,3,5,6-tetrafluorobenzene-1,4-dicarboxylic acid",F4BDC,"0.03 g, 0.13 mmol",0.13,mmol,,,,,,,,,,,,,,,,,,,,,dimethylformamide,DMF,1.0 mL,1,water,H2O,0.5 mL,0.5,380,2.92,150,150.0 °C,72,72.0 h,vapor diffusion setup (sealed vial),static,"DMF, hexanes, chloroform","DMF 3×, hexanes 3×; chloroform 3× then 10 h immersion",50 °C under vacuum for 6 h,50,6,brown rod-shaped crystals,64,0.38 × 0.10 × 0.10 mm,acs,Fe3O(O2C)6 trigonal prismatic SBU,polynuclear cluster SBU,"a=b=15.790(2) Å, c=16.050(2) Å, P63/mmc",14,,not_reported,no,250,hydrogen storage,10.1016/j.cattod.2006.09.003,ok,,,,
10.1016/j.cattod.2006.09.003,yes,Solvothermal reactions gave amorphous/microcrystalline solids; only TEA vapor diffusion at RT yielded crystals.,"an iron metal-organic framework with Fe3O(O2C)6 trigonal prismatic SBU and acs topology built by organic linker 2,3,5,6-tetrafluorobenzene-1,4-dicarboxylic acid",,Text: 'solvothermal reactions typically produced amorphous or microcrystalline precipitates'; only TEA vapor diffusion at room temperature yielded single crystals.,Fe3O(F4BDC)3(H2O)3/… formed only via TEA vapor diffusion at room temperature; solvothermal attempts with FeCl2 and H2F4BDC yielded amorphous/microcrystalline solids. Attempts toward Zn4O(F4BDC)3 were unsuccessful. Plan lists failing solvothermal temperatures for FeCl2/F4BDC in DMF/H2O.,1,temperature_c,FeCl2·4H2O,,"0.15 g, 0.38 mmol",0.38,mmol,,,,,,,,,,,"2,3,5,6-tetrafluorobenzene-1,4-dicarboxylic acid",F4BDC,"0.03 g, 0.13 mmol",0.13,mmol,,,,,,,,,,,triethylamine,TEA,vapor diffusion,,,,,,,,dimethylformamide,DMF,1.0 mL,1,water,H2O,0.50 mL,0.5,380,2.92,60,60.0 °C,,,vapor diffusion setup (sealed vial),static,"DMF, hexanes, chloroform","DMF 3×, hexanes 3×; chloroform 3× then 10 h immersion",50 °C under vacuum for 6 h,50,6,brown rod-shaped crystals,64,0.38 × 0.10 × 0.10 mm,acs,Fe3O(O2C)6 trigonal prismatic SBU,polynuclear cluster SBU,"a=b=15.790(2) Å, c=16.050(2) Å, P63/mmc",14,,not_reported,no,250,hydrogen storage,10.1016/j.cattod.2006.09.003,ok,,,,
10.1002/ejic.201000402,yes,No product formed if pH < 5 or > 6.5 for these syntheses.,"a nickel metal-organic framework built by organic linkers pyridine-3,5-dicarboxylate and 1,4-bis(imidazol-1-ylmethyl)benzene",,"SI reports for compound 1 that pH outside 5–6.5 gives no product. Represent pH <5 by swapping NaOH for hydrochloric acid (acidic), and pH >6.5 by swapping to a stronger base (tetramethylammonium hydroxide). Amounts follow the base (only identity changed).",SI states compounds 1–3 only form at pH 5–6.5; at pH <5 or >6.5 no product was obtained. Plans modify each successful recipe by substituting acid (HCl) or stronger base (TMAH) to reach those pH extremes.,1,modulator_1,NiCl2·6H2O,,"0.24 g, 1.0 mmol",1,mmol,,,,,,,,,,,"pyridine-3,5-dicarboxylate","3,5-pdc","0.17 g, 1.0 mmol",1,mmol,"1,4-bis(imidazol-1-ylmethyl)benzene",L1,"0.24 g, 1.0 mmol",1,mmol,,,,,,hydrochloric acid solution,HCl,,,,,,,,,water,H2O,7 mL,7,,,,,143,1,160,160 °C,72,3 d,Teflon-lined stainless steel vessel (autoclave),static,,,,,,green crystals,58,,,,,"a=12.803(3) Å, b=9.817(2) Å, c=12.104(2) Å, ?=92.06(3)°, P21/c",,,yes,not_reported,330,,10.1002/ejic.201000402,ok,,,,
10.1002/ejic.201000402,yes,No product formed if pH < 5 or > 6.5 for these syntheses.,"a nickel metal-organic framework built by organic linkers pyridine-3,5-dicarboxylate and 1,4-bis(imidazol-1-ylmethyl)benzene",,"SI reports for compound 1 that pH outside 5–6.5 gives no product. Represent pH <5 by swapping NaOH for hydrochloric acid (acidic), and pH >6.5 by swapping to a stronger base (tetramethylammonium hydroxide). Amounts follow the base (only identity changed).",SI states compounds 1–3 only form at pH 5–6.5; at pH <5 or >6.5 no product was obtained. Plans modify each successful recipe by substituting acid (HCl) or stronger base (TMAH) to reach those pH extremes.,1,modulator_1,NiCl2·6H2O,,"0.24 g, 1.0 mmol",1,mmol,,,,,,,,,,,"pyridine-3,5-dicarboxylate","3,5-pdc","0.17 g, 1.0 mmol",1,mmol,"1,4-bis(imidazol-1-ylmethyl)benzene",L1,"0.24 g, 1.0 mmol",1,mmol,,,,,,tetramethylammonium hydroxide solution,TMAH,,,,,,,,,water,H2O,7 mL,7,,,,,143,1,160,160 °C,72,3 d,Teflon-lined stainless steel vessel (autoclave),static,,,,,,green crystals,58,,,,,"a=12.803(3) Å, b=9.817(2) Å, c=12.104(2) Å, ?=92.06(3)°, P21/c",,,yes,not_reported,330,,10.1002/ejic.201000402,ok,,,,
10.1002/ejic.201000402,yes,No product formed if pH < 5 or > 6.5 for these syntheses.,"a cobalt metal-organic framework built by organic linkers pyridine-3,5-dicarboxylate and 1,1'-(1,4-butanediyl)bis(imidazole)",,SI reports for compound 2 that pH outside 5–6.5 gives no product. Represent pH <5 by substituting HCl for NaOH; represent pH >6.5 by substituting a stronger base (TMAH). Kept modulator amount equal to the base (2.0 mmol) for direct comparison.,SI states compounds 1–3 only form at pH 5–6.5; at pH <5 or >6.5 no product was obtained. Plans modify each successful recipe by substituting acid (HCl) or stronger base (TMAH) to reach those pH extremes.,2,modulator_1,CoCl2·6H2O,,"0.24 g, 1.0 mmol",1,mmol,,,,,,,,,,,"pyridine-3,5-dicarboxylate","3,5-pdc","0.17 g, 1.0 mmol",1,mmol,"1,1'-(1,4-butanediyl)bis(imidazole)",L2,"0.19 g, 1.0 mmol",1,mmol,,,,,,hydrochloric acid,HCl,2.0 mmol,2,mmol,,,,,,water,H2O,7 mL,7,,,,,143,1,160,160 °C,72,3 d,Teflon-lined stainless steel vessel (autoclave),static,,,,,,purple crystals,56,,,,,"a=9.4191(19) Å, b=12.478(3) Å, c=17.794(5) Å, ?=115.00(2)°, P21/c",,,yes,not_reported,340,,10.1002/ejic.201000402,ok,,,,
10.1002/ejic.201000402,yes,No product formed if pH < 5 or > 6.5 for these syntheses.,"a cobalt metal-organic framework built by organic linkers pyridine-3,5-dicarboxylate and 1,1'-(1,4-butanediyl)bis(imidazole)",,SI reports for compound 2 that pH outside 5–6.5 gives no product. Represent pH <5 by substituting HCl for NaOH; represent pH >6.5 by substituting a stronger base (TMAH). Kept modulator amount equal to the base (2.0 mmol) for direct comparison.,SI states compounds 1–3 only form at pH 5–6.5; at pH <5 or >6.5 no product was obtained. Plans modify each successful recipe by substituting acid (HCl) or stronger base (TMAH) to reach those pH extremes.,2,modulator_1,CoCl2·6H2O,,"0.24 g, 1.0 mmol",1,mmol,,,,,,,,,,,"pyridine-3,5-dicarboxylate","3,5-pdc","0.17 g, 1.0 mmol",1,mmol,"1,1'-(1,4-butanediyl)bis(imidazole)",L2,"0.19 g, 1.0 mmol",1,mmol,,,,,,tetramethylammonium hydroxide,TMAH,2.0 mmol,2,mmol,,,,,,water,H2O,7 mL,7,,,,,143,1,160,160 °C,72,3 d,Teflon-lined stainless steel vessel (autoclave),static,,,,,,purple crystals,56,,,,,"a=9.4191(19) Å, b=12.478(3) Å, c=17.794(5) Å, ?=115.00(2)°, P21/c",,,yes,not_reported,340,,10.1002/ejic.201000402,ok,,,,
10.1002/ejic.201000402,yes,No product formed if pH < 5 or > 6.5 for these syntheses.,"a cobalt metal-organic framework built by organic linkers pyridine-3,5-dicarboxylate and 1,1'-(1,4-butanediyl)bis(imidazole)",,"SI: “if pH value was more than 6.5 or less than 5, no product was obtained.” Using the same water solvent and 160 °C/3 d, we list NaOH charges that are too low or too high relative to the successful 2.0 mmol.","Across compounds [Ni(L1)0.5(3,5-pdc)(μ-H2O)]·H2O (1), [Co(L2)(3,5-pdc)]·2H2O (2), and [Co(L3)(3,5-pdc)(μ-H2O)]·H2O (3), SI states no product forms when pH < 5 or > 6.5. We therefore enumerate base-loadings that drive pH outside this window as negative conditions under otherwise identical hydrothermal setups.",2,modulator_1,CoCl2·6H2O,,"0.24 g, 1.0 mmol",1,mmol,,,,,,,,,,,"pyridine-3,5-dicarboxylate","3,5-pdc","0.17 g, 1.0 mmol",1,mmol,"1,1'-(1,4-butanediyl)bis(imidazole)",L2,"0.19 g, 1.0 mmol",1,mmol,,,,,,sodium hydroxide,NaOH,0.0 mmol,0,mmol,,,,,,water,H2O,7 mL,7,,,,,143,1,160,160 °C,72,3 d,Teflon-lined stainless steel vessel (autoclave),static,,,,,,purple crystals,56,,,,,"a=9.4191(19) Å, b=12.478(3) Å, c=17.794(5) Å, β=115.00(2)°, P21/c",,,yes,not_reported,340,,10.1002/ejic.201000402,ok,,,,
10.1002/ejic.201000402,yes,No product formed if pH < 5 or > 6.5 for these syntheses.,"a nickel metal-organic framework built by organic linkers pyridine-3,5-dicarboxylate and 1,4-bis(imidazol-1-ylmethyl)benzene",,"SI: “if pH value was more than 6.5 or less than 5, no product was obtained.” We vary NaOH loading to give (a) acidic no-base and (b) over-basic conditions under the same aqueous, 160 °C, 3 d hydrothermal protocol.","Across compounds [Ni(L1)0.5(3,5-pdc)(μ-H2O)]·H2O (1), [Co(L2)(3,5-pdc)]·2H2O (2), and [Co(L3)(3,5-pdc)(μ-H2O)]·H2O (3), SI states no product forms when pH < 5 or > 6.5. We therefore enumerate base-loadings that drive pH outside this window as negative conditions under otherwise identical hydrothermal setups.",1,modulator_1,NiCl2·6H2O,,"0.24 g, 1.0 mmol",1,mmol,,,,,,,,,,,"pyridine-3,5-dicarboxylate","3,5-pdc","0.17 g, 1.0 mmol",1,mmol,"1,4-bis(imidazol-1-ylmethyl)benzene",L1,"0.24 g, 1.0 mmol",1,mmol,,,,,,sodium hydroxide solution,NaOH,0.0 mL,0,mL,,,,,,water,H2O,7 mL,7,,,,,143,1,160,160 °C,72,3 d,Teflon-lined stainless steel vessel (autoclave),static,,,,,,green crystals,58,,,,,"a=12.803(3) Å, b=9.817(2) Å, c=12.104(2) Å, β=92.06(3)°, P21/c",,,yes,not_reported,330,,10.1002/ejic.201000402,ok,,,,
10.1002/ejic.201000402,yes,No product formed if pH < 5 or > 6.5 for these syntheses.,"a nickel metal-organic framework built by organic linkers pyridine-3,5-dicarboxylate and 1,4-bis(imidazol-1-ylmethyl)benzene",,"SI: “if pH value was more than 6.5 or less than 5, no product was obtained.” We vary NaOH loading to give (a) acidic no-base and (b) over-basic conditions under the same aqueous, 160 °C, 3 d hydrothermal protocol.","Across compounds [Ni(L1)0.5(3,5-pdc)(μ-H2O)]·H2O (1), [Co(L2)(3,5-pdc)]·2H2O (2), and [Co(L3)(3,5-pdc)(μ-H2O)]·H2O (3), SI states no product forms when pH < 5 or > 6.5. We therefore enumerate base-loadings that drive pH outside this window as negative conditions under otherwise identical hydrothermal setups.",1,modulator_1,NiCl2·6H2O,,"0.24 g, 1.0 mmol",1,mmol,,,,,,,,,,,"pyridine-3,5-dicarboxylate","3,5-pdc","0.17 g, 1.0 mmol",1,mmol,"1,4-bis(imidazol-1-ylmethyl)benzene",L1,"0.24 g, 1.0 mmol",1,mmol,,,,,,sodium hydroxide,NaOH,0.5 mmol,0.5,mmol,,,,,,water,H2O,7 mL,7,,,,,143,1,160,160 °C,72,3 d,Teflon-lined stainless steel vessel (autoclave),static,,,,,,green crystals,58,,,,,"a=12.803(3) Å, b=9.817(2) Å, c=12.104(2) Å, β=92.06(3)°, P21/c",,,yes,not_reported,330,,10.1002/ejic.201000402,ok,,,,
10.1002/chem.200801856,yes,Longer reaction times led to a mixture of MIL-96 and MIL-110.,"an aluminum metal-organic framework with Al8 octameric cluster with ?2-OH bridges built by organic linker trimethyl 1,3,5-benzenetricarboxylate",MIL-110,"Against the basic synthesis (Success 2: Al(NO3)3·9H2O + Me3btc in H2O with NaOH, 210 °C, 3 h), the article states that longer reaction times led to a mixture of MIL-96 and MIL-110. Specific times were not given; five representative solvothermal durations beyond 3 h are included.","Negative data captured for MIL-110: extending the basic NaOH-assisted synthesis time beyond 3 h at 210 °C led to a mixed phase with MIL-96, rather than pure MIL-110.",2,time_h,Al(NO3)3·9H2O,,"0.874 mmol, 328 mg",0.874,mmol,,,,,,,,,,,"trimethyl 1,3,5-benzenetricarboxylate",Me3btc,"0.436 mmol, 110 mg",0.436,mmol,,,,,,,,,,,sodium hydroxide,NaOH,"2 mmol, 0.5 mL 4 M",2,mmol,,,,,,water,H2O,5 mL (270 mmol),5,,,,,175,2,210,210 °C,6,6.0 h,23 mL Teflon-lined steel Parr autoclave,,deionised water,,dried in air at room temperature,,,white powder; hexagonal rod-like crystals,,0.3–5 ?m,,Al8 octameric cluster with ?2-OH bridges,octanuclear cluster SBU,,16,,,,,,10.1002/chem.200801856,ok,,,,
10.1002/chem.200801856,yes,Longer reaction times led to a mixture of MIL-96 and MIL-110.,"an aluminum metal-organic framework with Al8 octameric cluster with ?2-OH bridges built by organic linker trimethyl 1,3,5-benzenetricarboxylate",MIL-110,"Against the basic synthesis (Success 2: Al(NO3)3·9H2O + Me3btc in H2O with NaOH, 210 °C, 3 h), the article states that longer reaction times led to a mixture of MIL-96 and MIL-110. Specific times were not given; five representative solvothermal durations beyond 3 h are included.","Negative data captured for MIL-110: extending the basic NaOH-assisted synthesis time beyond 3 h at 210 °C led to a mixed phase with MIL-96, rather than pure MIL-110.",2,time_h,Al(NO3)3·9H2O,,"0.874 mmol, 328 mg",0.874,mmol,,,,,,,,,,,"trimethyl 1,3,5-benzenetricarboxylate",Me3btc,"0.436 mmol, 110 mg",0.436,mmol,,,,,,,,,,,sodium hydroxide,NaOH,"2 mmol, 0.5 mL 4 M",2,mmol,,,,,,water,H2O,5 mL (270 mmol),5,,,,,175,2,210,210 °C,12,12.0 h,23 mL Teflon-lined steel Parr autoclave,,deionised water,,dried in air at room temperature,,,white powder; hexagonal rod-like crystals,,0.3–5 ?m,,Al8 octameric cluster with ?2-OH bridges,octanuclear cluster SBU,,16,,,,,,10.1002/chem.200801856,ok,,,,
10.1002/chem.200801856,yes,Longer reaction times led to a mixture of MIL-96 and MIL-110.,"an aluminum metal-organic framework with Al8 octameric cluster with ?2-OH bridges built by organic linker trimethyl 1,3,5-benzenetricarboxylate",MIL-110,"Against the basic synthesis (Success 2: Al(NO3)3·9H2O + Me3btc in H2O with NaOH, 210 °C, 3 h), the article states that longer reaction times led to a mixture of MIL-96 and MIL-110. Specific times were not given; five representative solvothermal durations beyond 3 h are included.","Negative data captured for MIL-110: extending the basic NaOH-assisted synthesis time beyond 3 h at 210 °C led to a mixed phase with MIL-96, rather than pure MIL-110.",2,time_h,Al(NO3)3·9H2O,,"0.874 mmol, 328 mg",0.874,mmol,,,,,,,,,,,"trimethyl 1,3,5-benzenetricarboxylate",Me3btc,"0.436 mmol, 110 mg",0.436,mmol,,,,,,,,,,,sodium hydroxide,NaOH,"2 mmol, 0.5 mL 4 M",2,mmol,,,,,,water,H2O,5 mL (270 mmol),5,,,,,175,2,210,210 °C,24,24.0 h,23 mL Teflon-lined steel Parr autoclave,,deionised water,,dried in air at room temperature,,,white powder; hexagonal rod-like crystals,,0.3–5 ?m,,Al8 octameric cluster with ?2-OH bridges,octanuclear cluster SBU,,16,,,,,,10.1002/chem.200801856,ok,,,,
10.1002/chem.200801856,yes,Longer reaction times led to a mixture of MIL-96 and MIL-110.,"an aluminum metal-organic framework with Al8 octameric cluster with ?2-OH bridges built by organic linker trimethyl 1,3,5-benzenetricarboxylate",MIL-110,"Against the basic synthesis (Success 2: Al(NO3)3·9H2O + Me3btc in H2O with NaOH, 210 °C, 3 h), the article states that longer reaction times led to a mixture of MIL-96 and MIL-110. Specific times were not given; five representative solvothermal durations beyond 3 h are included.","Negative data captured for MIL-110: extending the basic NaOH-assisted synthesis time beyond 3 h at 210 °C led to a mixed phase with MIL-96, rather than pure MIL-110.",2,time_h,Al(NO3)3·9H2O,,"0.874 mmol, 328 mg",0.874,mmol,,,,,,,,,,,"trimethyl 1,3,5-benzenetricarboxylate",Me3btc,"0.436 mmol, 110 mg",0.436,mmol,,,,,,,,,,,sodium hydroxide,NaOH,"2 mmol, 0.5 mL 4 M",2,mmol,,,,,,water,H2O,5 mL (270 mmol),5,,,,,175,2,210,210 °C,48,48.0 h,23 mL Teflon-lined steel Parr autoclave,,deionised water,,dried in air at room temperature,,,white powder; hexagonal rod-like crystals,,0.3–5 ?m,,Al8 octameric cluster with ?2-OH bridges,octanuclear cluster SBU,,16,,,,,,10.1002/chem.200801856,ok,,,,
10.1002/chem.200801856,yes,Longer reaction times led to a mixture of MIL-96 and MIL-110.,"an aluminum metal-organic framework with Al8 octameric cluster with ?2-OH bridges built by organic linker trimethyl 1,3,5-benzenetricarboxylate",MIL-110,"Against the basic synthesis (Success 2: Al(NO3)3·9H2O + Me3btc in H2O with NaOH, 210 °C, 3 h), the article states that longer reaction times led to a mixture of MIL-96 and MIL-110. Specific times were not given; five representative solvothermal durations beyond 3 h are included.","Negative data captured for MIL-110: extending the basic NaOH-assisted synthesis time beyond 3 h at 210 °C led to a mixed phase with MIL-96, rather than pure MIL-110.",2,time_h,Al(NO3)3·9H2O,,"0.874 mmol, 328 mg",0.874,mmol,,,,,,,,,,,"trimethyl 1,3,5-benzenetricarboxylate",Me3btc,"0.436 mmol, 110 mg",0.436,mmol,,,,,,,,,,,sodium hydroxide,NaOH,"2 mmol, 0.5 mL 4 M",2,mmol,,,,,,water,H2O,5 mL (270 mmol),5,,,,,175,2,210,210 °C,72,72.0 h,23 mL Teflon-lined steel Parr autoclave,,deionised water,,dried in air at room temperature,,,white powder; hexagonal rod-like crystals,,0.3–5 ?m,,Al8 octameric cluster with ?2-OH bridges,octanuclear cluster SBU,,16,,,,,,10.1002/chem.200801856,ok,,,,
10.1002/chem.201901939,yes,High-Co sample E (Fe/Co batch 1:19) was X-ray amorphous.,an iron metal-organic framework with M3(?3-O) trimeric SBUs (Fe/Co) built by organic linker 2-aminoterephthalic acid,NH2-MIL-88B(Fe/Co),"Closest to catalyst D base (Fe 0.2 mmol, Co 1.8 mmol; 120 °C, 24 h, DMF). Modify Fe/Co batch to E’s most Co-rich ratio per Table S1 (FeCl3·6H2O 0.1 mmol; CoCl2·6H2O 1.9 mmol). PXRD reports: “Catalyst E was X-ray amorphous, showing only a broad and weak reflection at 20.6°.”","Fe/Co ratio screening in NH2-BDC/DMF solvothermal synthesis (120 °C, 24 h) showed crystalline MIL-88B for A–D, but the most Co-rich batch (E, Fe/Co 1:19) was X-ray amorphous. We map this failure to the closest successful Fe/Co MIL-88B base.",4,metal_1;metal_2,FeCl3·6H2O,,0.1 mmol,0.1,mmol,CoCl2·6H2O,,1.9 mmol,1.9,mmol,,,,,,2-aminoterephthalic acid,NH2-BDC,1 mmol,1,mmol,,,,,,,,,,,,,,,,,,,,,dimethylformamide,DMF,15 mL (7.5 mL + 7.5 mL),15,,,,,7,0.1,120,120 °C,24,24 h,Teflon-lined autoclave,static,"DMF, ethanol",,110 °C under vacuum overnight,110,,spindle-shaped crystals,,,,M3(?3-O) trimeric SBUs (Fe/Co),trinuclear ?3-oxo trimer cluster SBU,,,12,,,,,10.1002/chem.201901939,ok,,,,
10.1039/c3ce41095a,yes,"For 2, initial 30 h gave microcrystals not 2; additional HBF4 and reheating were required.",a copper metal-organic framework with Cu2 paddle-wheel SBU built by organic linker 5-(bis(4-carboxybenzyl)amino)isophthalic acid monohydrate,,From method a for 2: holding the DMF/MeOH (1 mL/1 mL) and initial 3 drops HBF4 but stopping after only 30 h (no subsequent extra 4 drops HBF4 and no additional 30 h) produced green microcrystals not 2. Represented by shorter time; mid-synthesis HBF4 addition omitted.,Negative data captured for [Cu2(L)(H2O)2]n (2): the initial 30 h step (without the later extra HBF4 addition and reheating) gave microcrystals not 2.,2,time_h,Cu(NO3)2·3H2O,,"0.030 g, 0.12 mmol",0.12,mmol,,,,,,,,,,,5-(bis(4-carboxybenzyl)amino)isophthalic acid monohydrate,H4L,"0.010 g, 0.02 mmol",0.02,mmol,,,,,,,,,,,tetrafluoroboric acid (40% in water),HBF4,"3 drops initially, then additional 4 drops (40% in water) after 30 h",,,,,,,,dimethylformamide,DMF,1 mL,1,methanol,MeOH,1 mL,1,120,6,75,75 °C,30,30.0 h,glass vial (sealed),static,,,,,,green crystals,42,,,Cu2 paddle-wheel SBU,paddlewheel dimer SBU,"triclinic, P-1; a=10.6325(9), b=10.7258(8), c=18.3532(14) Å, ?=76.671(6)°, ?=86.717(6)°, ?=74.278(7)°, V=1960.4(3) Å3",3.54,,not_reported,not_reported,300,,10.1039/c3ce41095a,ok,,,,
10.1039/c2dt11966h,yes,Stoichiometric ratios gave products without azide; excess NaN3 required for crystalline targets.,"a manganese metal-organic framework with linear Mn3 trinuclear motifs linked by EE-N3; (?-EO-N3)(?-syn,syn-COO)(?-N2,N3-CN4) triple bridges and pcu topology built by organic linker 1-(carboxylatomethyl)-3-(5-tetrazolato)pyridinium",,"Article states that near-stoichiometric reactant ratios give products without azide (IR). Base 1 uses KL1 0.1 mmol, MnCl2·4H2O 0.2 mmol, NaN3 2.0 mmol (2:20:1). Stoichiometric for 0.1 mmol KL1 is ?0.15 mmol Mn and 0.20 mmol NaN3 (for 3:2:4 in [Mn3(L1)2(N3)4]). We estimate the ‘close-to-stoichiometric’ region with Mn = 0.12/0.15/0.18 mmol and NaN3 = 0.10/0.20/0.30/0.40 mmol (crossed; 12 combos). Other parameters per base. Outcome: products lacked azide; failure for target.","For Mn–azide–tetrazolate–carboxylate frameworks 1 (L1) and 2 (L2), the paper states crystalline products required a large excess of NaN3; near-stoichiometric reactant ratios gave products without azide (IR). Plans enumerate those near-stoichiometric ratios versus each base recipe.",1,metal_1;modulator_1,MnCl2·4H2O,,0.12 mmol,0.12,mmol,,,,,,,,,,,1-(carboxylatomethyl)-3-(5-tetrazolato)pyridinium,L1,"0.1 mmol (as KL1, 0.024 g)",0.1,mmol,,,,,,,,,,,sodium azide,NaN3,0.1 mmol,0.1,mmol,,,,,,water,H2O,2 mL,2,,,,,60,1.2,25,RT,48,2 days (slow evaporation after 10 min stirring),,"stirred 10 min, then static",,,,,,yellow crystals,45,,pcu,"linear Mn3 trinuclear motifs linked by EE-N3; (?-EO-N3)(?-syn,syn-COO)(?-N2,N3-CN4) triple bridges",trinuclear cluster SBU,"a=7.6829(17) Å, b=10.533(2) Å, c=11.055(2) Å, ?=62.913(2)°, ?=80.351(2)°, ?=85.288(2)°, P-1",,,not_reported,not_reported,,,10.1039/c2dt11966h,ok,,,,
10.1039/c2dt11966h,yes,Stoichiometric ratios gave products without azide; excess NaN3 required for crystalline targets.,"a manganese metal-organic framework with linear Mn3 trinuclear motifs linked by EE-N3; (?-EO-N3)(?-syn,syn-COO)(?-N2,N3-CN4) triple bridges and pcu topology built by organic linker 1-(carboxylatomethyl)-3-(5-tetrazolato)pyridinium",,"Article states that near-stoichiometric reactant ratios give products without azide (IR). Base 1 uses KL1 0.1 mmol, MnCl2·4H2O 0.2 mmol, NaN3 2.0 mmol (2:20:1). Stoichiometric for 0.1 mmol KL1 is ?0.15 mmol Mn and 0.20 mmol NaN3 (for 3:2:4 in [Mn3(L1)2(N3)4]). We estimate the ‘close-to-stoichiometric’ region with Mn = 0.12/0.15/0.18 mmol and NaN3 = 0.10/0.20/0.30/0.40 mmol (crossed; 12 combos). Other parameters per base. Outcome: products lacked azide; failure for target.","For Mn–azide–tetrazolate–carboxylate frameworks 1 (L1) and 2 (L2), the paper states crystalline products required a large excess of NaN3; near-stoichiometric reactant ratios gave products without azide (IR). Plans enumerate those near-stoichiometric ratios versus each base recipe.",1,metal_1;modulator_1,MnCl2·4H2O,,0.12 mmol,0.12,mmol,,,,,,,,,,,1-(carboxylatomethyl)-3-(5-tetrazolato)pyridinium,L1,"0.1 mmol (as KL1, 0.024 g)",0.1,mmol,,,,,,,,,,,sodium azide,NaN3,0.2 mmol,0.2,mmol,,,,,,water,H2O,2 mL,2,,,,,60,1.2,25,RT,48,2 days (slow evaporation after 10 min stirring),,"stirred 10 min, then static",,,,,,yellow crystals,45,,pcu,"linear Mn3 trinuclear motifs linked by EE-N3; (?-EO-N3)(?-syn,syn-COO)(?-N2,N3-CN4) triple bridges",trinuclear cluster SBU,"a=7.6829(17) Å, b=10.533(2) Å, c=11.055(2) Å, ?=62.913(2)°, ?=80.351(2)°, ?=85.288(2)°, P-1",,,not_reported,not_reported,,,10.1039/c2dt11966h,ok,,,,
