source_row_id,doi_norm,publication_year,condition_key,cluster_key,is_success,is_forced_condition,is_forced_representative,split
30132,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""n,n-dimethylacetamide"", ""temperature_C"": 150.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=n,n-dimethylacetamide",False,False,False,train
30133,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""n,n-dimethylacetamide"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=n,n-dimethylacetamide",False,False,False,train
30134,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""n,n-dimethylacetamide"", ""temperature_C"": 170.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=n,n-dimethylacetamide",False,False,False,train
30135,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""n,n-dimethylacetamide"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=n,n-dimethylacetamide",False,False,False,train
30136,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 150.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=water",False,False,False,train
30137,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=water",False,False,False,train
30138,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=water",False,False,False,train
30139,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=water",False,False,False,train
30140,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""methanol"", ""temperature_C"": 150.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=methanol",False,False,False,train
30141,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""methanol"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=methanol",False,False,False,train
30142,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""methanol"", ""temperature_C"": 170.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=methanol",False,False,False,train
30143,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""methanol"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=methanol",False,False,False,train
30144,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""ethanol"", ""temperature_C"": 150.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=ethanol",False,False,False,holdout
30145,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""ethanol"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=ethanol",False,False,False,holdout
30146,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""ethanol"", ""temperature_C"": 170.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=ethanol",False,False,False,holdout
30147,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""ethanol"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=ethanol",False,False,False,holdout
30148,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 150.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=dimethylformamide",False,False,False,train
30149,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=dimethylformamide",False,False,False,train
30150,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 170.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=dimethylformamide",False,False,False,train
30151,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=dimethylformamide",False,False,False,train
30152,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""n,n-dimethylacetamide"", ""temperature_C"": 150.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=n,n-dimethylacetamide",False,False,False,train
30153,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""n,n-dimethylacetamide"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=n,n-dimethylacetamide",False,False,False,train
30154,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""n,n-dimethylacetamide"", ""temperature_C"": 170.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=n,n-dimethylacetamide",False,False,False,train
30155,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""n,n-dimethylacetamide"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=n,n-dimethylacetamide",False,False,False,train
30156,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 150.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=water",False,False,False,train
30157,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=water",False,False,False,train
30158,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=water",False,False,False,train
30159,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=water",False,False,False,train
30160,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""methanol"", ""temperature_C"": 150.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=methanol",False,False,False,train
30161,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""methanol"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=methanol",False,False,False,train
30162,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""methanol"", ""temperature_C"": 170.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=methanol",False,False,False,train
30163,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""methanol"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=methanol",False,False,False,train
30164,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""ethanol"", ""temperature_C"": 150.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=ethanol",False,False,False,train
30165,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""ethanol"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=ethanol",False,False,False,train
30166,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""ethanol"", ""temperature_C"": 170.0, ""time_h"": 18.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=ethanol",False,False,False,train
30167,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""alcl3.6h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""ethanol"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=alcl3.6h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=ethanol",False,False,False,train
30168,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 150.0, ""time_h"": 18.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=dimethylformamide",False,False,False,train
30169,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=dimethylformamide",False,False,False,train
30170,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 170.0, ""time_h"": 18.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=dimethylformamide",False,False,False,train
30171,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=dimethylformamide",False,False,False,train
30172,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""n,n-dimethylacetamide"", ""temperature_C"": 150.0, ""time_h"": 18.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=n,n-dimethylacetamide",False,False,False,holdout
30173,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""n,n-dimethylacetamide"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=n,n-dimethylacetamide",False,False,False,holdout
30174,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""n,n-dimethylacetamide"", ""temperature_C"": 170.0, ""time_h"": 18.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=n,n-dimethylacetamide",False,False,False,holdout
30175,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""n,n-dimethylacetamide"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=n,n-dimethylacetamide",False,False,False,holdout
30176,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 150.0, ""time_h"": 18.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=water",False,False,False,train
30177,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=water",False,False,False,train
30178,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 18.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=water",False,False,False,train
30179,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=water",False,False,False,train
30180,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""methanol"", ""temperature_C"": 150.0, ""time_h"": 18.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=methanol",False,False,False,train
30181,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""methanol"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=methanol",False,False,False,train
30182,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""methanol"", ""temperature_C"": 170.0, ""time_h"": 18.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=methanol",False,False,False,train
30183,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""methanol"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=methanol",False,False,False,train
30184,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""ethanol"", ""temperature_C"": 150.0, ""time_h"": 18.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=ethanol",False,False,False,train
30185,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""ethanol"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=ethanol",False,False,False,train
30186,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""ethanol"", ""temperature_C"": 170.0, ""time_h"": 18.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=ethanol",False,False,False,train
30187,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-fluorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""ethanol"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=al(no3)3.9h2o|linker=2-fluorobenzene-1,4-dicarboxylic acid|solvent=ethanol",False,False,False,train
30188,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 150.0, ""time_h"": 18.0}","metal=al(no3)3.9h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=dimethylformamide",False,False,False,train
30189,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=al(no3)3.9h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=dimethylformamide",False,False,False,train
30190,10.1016/j.micromeso.2015.05.029,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 128.0, ""metal_precursor"": ""al(no3)3.9h2o"", ""modulator"": null, ""organic_linker"": ""2-chlorobenzene-1,4-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 170.0, ""time_h"": 18.0}","metal=al(no3)3.9h2o|linker=2-chlorobenzene-1,4-dicarboxylic acid|solvent=dimethylformamide",False,False,False,train
