source_row_id,doi_norm,publication_year,condition_key,cluster_key,is_success,is_forced_condition,is_forced_representative,split
214,10.1016/j.ica.2012.01.011,2012,"{""M_L_ratio"": 1.09, ""metal_concentration_mM"": 38.0, ""metal_precursor"": ""cu(ch3coo)2"", ""modulator"": ""hydrofluoric acid (48 wt.% in h2o)"", ""organic_linker"": ""1,4-butylenediphosphonic acid and n1,n1,n6,n6-tetrakis(2-pyridylmethyl)hexane-1,6-diamine"", ""solvent"": ""water"", ""temperature_C"": 100.0, ""time_h"": 48.0}","metal=cu(ch3coo)2|linker=1,4-butylenediphosphonic acid + n1,n1,n6,n6-tetrakis(2-pyridylmethyl)hexane-1,6-diamine|solvent=water",False,False,False,train
215,10.1016/j.ica.2012.01.011,2012,"{""M_L_ratio"": 1.09, ""metal_concentration_mM"": 38.0, ""metal_precursor"": ""cu(ch3coo)2"", ""modulator"": ""hydrofluoric acid (48 wt.% in h2o)"", ""organic_linker"": ""1,4-butylenediphosphonic acid and n1,n1,n8,n8-tetrakis(2-pyridylmethyl)octane-1,8-diamine"", ""solvent"": ""water"", ""temperature_C"": 100.0, ""time_h"": 48.0}","metal=cu(ch3coo)2|linker=1,4-butylenediphosphonic acid + n1,n1,n8,n8-tetrakis(2-pyridylmethyl)octane-1,8-diamine|solvent=water",False,False,False,train
216,10.1039/b713705b,2008,"{""M_L_ratio"": 1.51, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""cu2(mecoo)4.2h2o"", ""modulator"": null, ""organic_linker"": ""hexacarboxylic polychlorotriphenylmethyl radical and 4,4'-bipyridine"", ""solvent"": ""water and tetrahydrofuran"", ""temperature_C"": 100.0, ""time_h"": 12.0}","metal=cu2(mecoo)4.2h2o|linker=4,4'-bipyridine + hexacarboxylic polychlorotriphenylmethyl radical|solvent=tetrahydrofuran + water",False,False,False,train
217,10.1039/b713705b,2008,"{""M_L_ratio"": 1.51, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""cu2(mecoo)4.2h2o"", ""modulator"": null, ""organic_linker"": ""hexacarboxylic polychlorotriphenylmethyl radical and 4,4'-bipyridine"", ""solvent"": ""water and tetrahydrofuran"", ""temperature_C"": 100.0, ""time_h"": 48.0}","metal=cu2(mecoo)4.2h2o|linker=4,4'-bipyridine + hexacarboxylic polychlorotriphenylmethyl radical|solvent=tetrahydrofuran + water",False,False,False,train
218,10.1039/b713705b,2008,"{""M_L_ratio"": 1.51, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""cu2(mecoo)4.2h2o"", ""modulator"": null, ""organic_linker"": ""hexacarboxylic polychlorotriphenylmethyl radical and 4,4'-bipyridine"", ""solvent"": ""water and ethanol"", ""temperature_C"": 100.0, ""time_h"": 12.0}","metal=cu2(mecoo)4.2h2o|linker=4,4'-bipyridine + hexacarboxylic polychlorotriphenylmethyl radical|solvent=ethanol + water",False,False,False,train
219,10.1039/b713705b,2008,"{""M_L_ratio"": 1.51, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""cu2(mecoo)4.2h2o"", ""modulator"": null, ""organic_linker"": ""hexacarboxylic polychlorotriphenylmethyl radical and 4,4'-bipyridine"", ""solvent"": ""water and ethanol"", ""temperature_C"": 100.0, ""time_h"": 48.0}","metal=cu2(mecoo)4.2h2o|linker=4,4'-bipyridine + hexacarboxylic polychlorotriphenylmethyl radical|solvent=ethanol + water",False,False,False,train
220,10.1021/ic000209d,2000,"{""M_L_ratio"": 0.8, ""metal_concentration_mM"": 53.0, ""metal_precursor"": ""la(no3)3.6h2o"", ""modulator"": null, ""organic_linker"": ""cis,cis-1,3,5-cyclohexanetricarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=la(no3)3.6h2o|linker=cis,cis-1,3,5-cyclohexanetricarboxylic acid|solvent=water",False,False,False,train
221,10.1021/ic000209d,2000,"{""M_L_ratio"": 0.8, ""metal_concentration_mM"": 53.0, ""metal_precursor"": ""ce(no3)3.6h2o"", ""modulator"": null, ""organic_linker"": ""cis,cis-1,3,5-cyclohexanetricarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=ce(no3)3.6h2o|linker=cis,cis-1,3,5-cyclohexanetricarboxylic acid|solvent=water",False,False,False,holdout
222,10.1021/ic000209d,2000,"{""M_L_ratio"": 0.8, ""metal_concentration_mM"": 53.0, ""metal_precursor"": ""pr(no3)3.6h2o"", ""modulator"": null, ""organic_linker"": ""cis,cis-1,3,5-cyclohexanetricarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=pr(no3)3.6h2o|linker=cis,cis-1,3,5-cyclohexanetricarboxylic acid|solvent=water",False,False,False,train
223,10.1021/ic000209d,2000,"{""M_L_ratio"": 0.8, ""metal_concentration_mM"": 53.0, ""metal_precursor"": ""nd(no3)3.6h2o"", ""modulator"": null, ""organic_linker"": ""cis,cis-1,3,5-cyclohexanetricarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=nd(no3)3.6h2o|linker=cis,cis-1,3,5-cyclohexanetricarboxylic acid|solvent=water",False,False,False,train
224,10.1021/ic000209d,2000,"{""M_L_ratio"": 0.8, ""metal_concentration_mM"": 53.0, ""metal_precursor"": ""sm(no3)3.6h2o"", ""modulator"": null, ""organic_linker"": ""cis,cis-1,3,5-cyclohexanetricarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=sm(no3)3.6h2o|linker=cis,cis-1,3,5-cyclohexanetricarboxylic acid|solvent=water",False,False,False,train
225,10.1021/ic000209d,2000,"{""M_L_ratio"": 0.8, ""metal_concentration_mM"": 53.0, ""metal_precursor"": ""eu(no3)3.6h2o"", ""modulator"": null, ""organic_linker"": ""cis,cis-1,3,5-cyclohexanetricarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=eu(no3)3.6h2o|linker=cis,cis-1,3,5-cyclohexanetricarboxylic acid|solvent=water",False,False,False,holdout
226,10.1021/ic000209d,2000,"{""M_L_ratio"": 0.8, ""metal_concentration_mM"": 53.0, ""metal_precursor"": ""gd(no3)3.6h2o"", ""modulator"": null, ""organic_linker"": ""cis,cis-1,3,5-cyclohexanetricarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=gd(no3)3.6h2o|linker=cis,cis-1,3,5-cyclohexanetricarboxylic acid|solvent=water",False,False,False,train
227,10.1021/ic000209d,2000,"{""M_L_ratio"": 0.8, ""metal_concentration_mM"": 53.0, ""metal_precursor"": ""tb(no3)3.6h2o"", ""modulator"": null, ""organic_linker"": ""cis,cis-1,3,5-cyclohexanetricarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=tb(no3)3.6h2o|linker=cis,cis-1,3,5-cyclohexanetricarboxylic acid|solvent=water",False,False,False,train
228,10.1021/ic000209d,2000,"{""M_L_ratio"": 0.8, ""metal_concentration_mM"": 53.0, ""metal_precursor"": ""dy(no3)3.6h2o"", ""modulator"": null, ""organic_linker"": ""cis,cis-1,3,5-cyclohexanetricarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=dy(no3)3.6h2o|linker=cis,cis-1,3,5-cyclohexanetricarboxylic acid|solvent=water",False,False,False,train
229,10.1021/ic000209d,2000,"{""M_L_ratio"": 0.8, ""metal_concentration_mM"": 53.0, ""metal_precursor"": ""yb(no3)3.6h2o"", ""modulator"": null, ""organic_linker"": ""cis,cis-1,3,5-cyclohexanetricarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 24.0}","metal=yb(no3)3.6h2o|linker=cis,cis-1,3,5-cyclohexanetricarboxylic acid|solvent=water",False,False,False,train
230,10.1002/ejic.201301010,2013,"{""M_L_ratio"": 0.67, ""metal_concentration_mM"": 20.0, ""metal_precursor"": ""ce(no3)3"", ""modulator"": null, ""organic_linker"": ""2,2'-bipyridine-5,5'-dicarboxylate"", ""solvent"": ""dimethylformamide and water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=ce(no3)3|linker=2,2'-bipyridine-5,5'-dicarboxylate|solvent=dimethylformamide + water",False,False,False,train
231,10.1002/ejic.201301010,2013,"{""M_L_ratio"": 0.67, ""metal_concentration_mM"": 20.0, ""metal_precursor"": ""pr(no3)3"", ""modulator"": null, ""organic_linker"": ""2,2'-bipyridine-5,5'-dicarboxylate"", ""solvent"": ""dimethylformamide and water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=pr(no3)3|linker=2,2'-bipyridine-5,5'-dicarboxylate|solvent=dimethylformamide + water",False,False,False,holdout
232,10.1002/anie.202000299,2020,"{""M_L_ratio"": 0.33, ""metal_concentration_mM"": 67.0, ""metal_precursor"": ""zn(no3)2.6h2o"", ""modulator"": ""aspartic acid"", ""organic_linker"": ""pyrimidin-2-ol"", ""solvent"": ""water"", ""temperature_C"": 25.0, ""time_h"": 0.5}",metal=zn(no3)2.6h2o|linker=pyrimidin-2-ol|solvent=water,False,False,False,train
233,10.1002/anie.202000299,2020,"{""M_L_ratio"": 0.33, ""metal_concentration_mM"": 67.0, ""metal_precursor"": ""zn(no3)2.6h2o"", ""modulator"": ""cysteine"", ""organic_linker"": ""pyrimidin-2-ol"", ""solvent"": ""water"", ""temperature_C"": 25.0, ""time_h"": 0.5}",metal=zn(no3)2.6h2o|linker=pyrimidin-2-ol|solvent=water,False,False,False,train
234,10.1002/anie.202000299,2020,"{""M_L_ratio"": 0.33, ""metal_concentration_mM"": 67.0, ""metal_precursor"": ""zn(no3)2.6h2o"", ""modulator"": ""tyrosine"", ""organic_linker"": ""pyrimidin-2-ol"", ""solvent"": ""water"", ""temperature_C"": 25.0, ""time_h"": 0.5}",metal=zn(no3)2.6h2o|linker=pyrimidin-2-ol|solvent=water,False,False,False,train
235,10.1002/cctc.201402546,2014,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 17.0, ""metal_precursor"": ""zrcl4"", ""modulator"": ""acetic acid and water"", ""organic_linker"": ""2,6-naphthalenedicarboxylic acid and 4-aminonaphthalene-2,6-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 120.0, ""time_h"": 24.0}","metal=zrcl4|linker=2,6-naphthalenedicarboxylic acid + 4-aminonaphthalene-2,6-dicarboxylic acid|solvent=dimethylformamide",False,False,False,train
236,10.1002/cctc.201402546,2014,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 17.0, ""metal_precursor"": ""zrcl4"", ""modulator"": ""acetic acid and water"", ""organic_linker"": ""4-aminonaphthalene-2,6-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 120.0, ""time_h"": 24.0}","metal=zrcl4|linker=4-aminonaphthalene-2,6-dicarboxylic acid|solvent=dimethylformamide",False,False,False,holdout
237,10.1039/c3dt53167h,2014,"{""M_L_ratio"": 0.62, ""metal_concentration_mM"": null, ""metal_precursor"": ""al2(so4)3.18h2o"", ""modulator"": null, ""organic_linker"": ""(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)triphosphonic acid"", ""solvent"": ""ethanol"", ""temperature_C"": 140.0, ""time_h"": 72.0}","metal=al2(so4)3.18h2o|linker=(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)triphosphonic acid|solvent=ethanol",False,False,False,train
238,10.1039/c3dt53167h,2014,"{""M_L_ratio"": 0.62, ""metal_concentration_mM"": null, ""metal_precursor"": ""al2(so4)3.18h2o"", ""modulator"": null, ""organic_linker"": ""(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)triphosphonic acid"", ""solvent"": ""water"", ""temperature_C"": 140.0, ""time_h"": 72.0}","metal=al2(so4)3.18h2o|linker=(2,4,6-trimethylbenzene-1,3,5-triyl)tris(methylene)triphosphonic acid|solvent=water",False,False,False,train
239,10.1021/cg401825f,2014,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 50.0, ""metal_precursor"": ""sm(no3)3"", ""modulator"": ""bis(2,2?-biimidazole) and sodium hydroxide"", ""organic_linker"": ""1,4-naphthalenedicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=sm(no3)3|linker=1,4-naphthalenedicarboxylic acid|solvent=water",False,False,False,train
240,10.1021/cg401825f,2014,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 50.0, ""metal_precursor"": ""tb(no3)3"", ""modulator"": ""bis(2,2?-biimidazole) and sodium hydroxide"", ""organic_linker"": ""1,4-naphthalenedicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=tb(no3)3|linker=1,4-naphthalenedicarboxylic acid|solvent=water",False,False,False,holdout
241,10.1021/cg401825f,2014,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 50.0, ""metal_precursor"": ""eu(no3)3"", ""modulator"": ""bis(2,2?-biimidazole) and sodium hydroxide"", ""organic_linker"": ""1,4-naphthalenedicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=eu(no3)3|linker=1,4-naphthalenedicarboxylic acid|solvent=water",False,False,False,holdout
242,10.1021/cg401825f,2014,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 50.0, ""metal_precursor"": ""pr(no3)3"", ""modulator"": ""bis(2,2?-biimidazole) and sodium hydroxide"", ""organic_linker"": ""1,4-naphthalenedicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=pr(no3)3|linker=1,4-naphthalenedicarboxylic acid|solvent=water",False,False,False,train
243,10.1021/cg401825f,2014,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 50.0, ""metal_precursor"": ""gd(no3)3"", ""modulator"": ""bis(2,2?-biimidazole) and sodium hydroxide"", ""organic_linker"": ""1,4-naphthalenedicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=gd(no3)3|linker=1,4-naphthalenedicarboxylic acid|solvent=water",False,False,False,train
244,10.1021/cg401825f,2014,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 50.0, ""metal_precursor"": ""er(no3)3"", ""modulator"": ""bis(2,2?-biimidazole) and sodium hydroxide"", ""organic_linker"": ""1,4-naphthalenedicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=er(no3)3|linker=1,4-naphthalenedicarboxylic acid|solvent=water",False,False,False,train
245,10.1021/cg401825f,2014,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 50.0, ""metal_precursor"": ""dy(no3)3"", ""modulator"": ""bis(2,2?-biimidazole) and sodium hydroxide"", ""organic_linker"": ""1,4-naphthalenedicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=dy(no3)3|linker=1,4-naphthalenedicarboxylic acid|solvent=water",False,False,False,train
246,10.1021/cg401825f,2014,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 50.0, ""metal_precursor"": ""la(no3)3"", ""modulator"": ""bis(2,2?-biimidazole) and sodium hydroxide"", ""organic_linker"": ""1,4-naphthalenedicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=la(no3)3|linker=1,4-naphthalenedicarboxylic acid|solvent=water",False,False,False,train
247,10.1021/cg401825f,2014,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 50.0, ""metal_precursor"": ""dy(no3)3"", ""modulator"": ""bis(2,2?-biimidazole) and hydrochloric acid"", ""organic_linker"": ""1,4-naphthalenedicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=dy(no3)3|linker=1,4-naphthalenedicarboxylic acid|solvent=water",False,False,False,train
248,10.1021/cg401825f,2014,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 50.0, ""metal_precursor"": ""sm(no3)3"", ""modulator"": ""bis(2,2?-biimidazole) and hydrochloric acid"", ""organic_linker"": ""1,4-naphthalenedicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=sm(no3)3|linker=1,4-naphthalenedicarboxylic acid|solvent=water",False,False,False,train
249,10.1039/c2ce25081k,2012,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 29.0, ""metal_precursor"": ""cd(no3)2.4h2o"", ""modulator"": ""ammonium oxalate and triethylamine"", ""organic_linker"": ""2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 165.0, ""time_h"": 96.0}","metal=cd(no3)2.4h2o|linker=2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid|solvent=water",False,False,False,train
250,10.1039/c2ce25081k,2012,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 29.0, ""metal_precursor"": ""cd(ch3coo)2.2h2o"", ""modulator"": ""ammonium oxalate and triethylamine"", ""organic_linker"": ""2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 165.0, ""time_h"": 96.0}","metal=cd(ch3coo)2.2h2o|linker=2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid|solvent=water",False,False,False,train
251,10.1039/c2ce25081k,2012,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 29.0, ""metal_precursor"": ""cd(clo4)2.6h2o"", ""modulator"": ""ammonium oxalate and triethylamine"", ""organic_linker"": ""2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 165.0, ""time_h"": 96.0}","metal=cd(clo4)2.6h2o|linker=2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid|solvent=water",False,False,False,train
252,10.1039/c2ce25081k,2012,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 29.0, ""metal_precursor"": ""cd(so4).1h2o"", ""modulator"": ""ammonium oxalate and triethylamine"", ""organic_linker"": ""2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 165.0, ""time_h"": 96.0}","metal=cd(so4).1h2o|linker=2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid|solvent=water",False,False,False,train
253,10.1039/c2ce25081k,2012,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 14.0, ""metal_precursor"": ""co(no3)2.6h2o"", ""modulator"": null, ""organic_linker"": ""2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid and pyridine"", ""solvent"": ""water"", ""temperature_C"": 160.0, ""time_h"": 72.0}","metal=co(no3)2.6h2o|linker=2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid + pyridine|solvent=water",False,False,False,train
254,10.1039/c2ce25081k,2012,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 14.0, ""metal_precursor"": ""co(clo4)2.6h2o"", ""modulator"": null, ""organic_linker"": ""2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid and pyridine"", ""solvent"": ""water"", ""temperature_C"": 160.0, ""time_h"": 72.0}","metal=co(clo4)2.6h2o|linker=2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid + pyridine|solvent=water",False,False,False,train
255,10.1039/c2ce25081k,2012,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 14.0, ""metal_precursor"": ""co(so4).7h2o"", ""modulator"": null, ""organic_linker"": ""2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid and pyridine"", ""solvent"": ""water"", ""temperature_C"": 160.0, ""time_h"": 72.0}","metal=co(so4).7h2o|linker=2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid + pyridine|solvent=water",False,False,False,train
256,10.1039/c2ce25081k,2012,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 14.0, ""metal_precursor"": ""co(ch3coo)2.4h2o"", ""modulator"": null, ""organic_linker"": ""2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid and pyridine"", ""solvent"": ""water"", ""temperature_C"": 160.0, ""time_h"": 72.0}","metal=co(ch3coo)2.4h2o|linker=2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid + pyridine|solvent=water",False,False,False,train
257,10.1039/c2ce25081k,2012,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 29.0, ""metal_precursor"": ""cocl2.6h2o"", ""modulator"": ""triethylamine"", ""organic_linker"": ""2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid and 1,10-phenanthroline"", ""solvent"": ""ethanol and water"", ""temperature_C"": 160.0, ""time_h"": 72.0}","metal=cocl2.6h2o|linker=1,10-phenanthroline + 2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid|solvent=ethanol + water",False,False,False,train
258,10.1039/c2ce25081k,2012,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 29.0, ""metal_precursor"": ""co(clo4)2.6h2o"", ""modulator"": ""triethylamine"", ""organic_linker"": ""2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid and 1,10-phenanthroline"", ""solvent"": ""ethanol and water"", ""temperature_C"": 160.0, ""time_h"": 72.0}","metal=co(clo4)2.6h2o|linker=1,10-phenanthroline + 2-p-methoxyphenyl-1h-imidazole-4,5-dicarboxylic acid|solvent=ethanol + water",False,False,False,train
259,10.1021/acs.inorgchem.9b01408,2019,"{""M_L_ratio"": 0.5, ""metal_concentration_mM"": 500.0, ""metal_precursor"": ""hfocl2.8h2o"", ""modulator"": ""acetic acid"", ""organic_linker"": ""acetylenedicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 60.0, ""time_h"": 0.5}",metal=hfocl2.8h2o|linker=acetylenedicarboxylic acid|solvent=dimethylformamide,False,False,False,train
260,10.1021/acs.inorgchem.9b01408,2019,"{""M_L_ratio"": 0.5, ""metal_concentration_mM"": 500.0, ""metal_precursor"": ""hfocl2.8h2o"", ""modulator"": ""acetic acid"", ""organic_linker"": ""acetylenedicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 60.0, ""time_h"": 8.0}",metal=hfocl2.8h2o|linker=acetylenedicarboxylic acid|solvent=dimethylformamide,False,False,False,train
261,10.1021/acs.inorgchem.9b01408,2019,"{""M_L_ratio"": 0.5, ""metal_concentration_mM"": 500.0, ""metal_precursor"": ""hfocl2.8h2o"", ""modulator"": ""acetic acid"", ""organic_linker"": ""acetylenedicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 120.0, ""time_h"": 0.5}",metal=hfocl2.8h2o|linker=acetylenedicarboxylic acid|solvent=dimethylformamide,False,False,False,train
262,10.1021/acs.inorgchem.9b01408,2019,"{""M_L_ratio"": 0.5, ""metal_concentration_mM"": 500.0, ""metal_precursor"": ""hfocl2.8h2o"", ""modulator"": ""acetic acid"", ""organic_linker"": ""acetylenedicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 120.0, ""time_h"": 8.0}",metal=hfocl2.8h2o|linker=acetylenedicarboxylic acid|solvent=dimethylformamide,False,False,False,train
263,10.1021/acs.inorgchem.9b01408,2019,"{""M_L_ratio"": 0.5, ""metal_concentration_mM"": 500.0, ""metal_precursor"": ""hfocl2.8h2o"", ""modulator"": ""acetic acid"", ""organic_linker"": ""acetylenedicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 150.0, ""time_h"": 0.5}",metal=hfocl2.8h2o|linker=acetylenedicarboxylic acid|solvent=dimethylformamide,False,False,False,train
264,10.1021/acs.inorgchem.9b01408,2019,"{""M_L_ratio"": 0.5, ""metal_concentration_mM"": 500.0, ""metal_precursor"": ""hfocl2.8h2o"", ""modulator"": ""acetic acid"", ""organic_linker"": ""acetylenedicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 150.0, ""time_h"": 8.0}",metal=hfocl2.8h2o|linker=acetylenedicarboxylic acid|solvent=dimethylformamide,False,False,False,train
265,10.1021/acs.inorgchem.9b01408,2019,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 2000.0, ""metal_precursor"": ""hfocl2.8h2o"", ""modulator"": ""acetic acid"", ""organic_linker"": ""acetylenedicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 60.0, ""time_h"": 0.5}",metal=hfocl2.8h2o|linker=acetylenedicarboxylic acid|solvent=dimethylformamide,False,False,False,train
266,10.1021/acs.inorgchem.9b01408,2019,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 2000.0, ""metal_precursor"": ""hfocl2.8h2o"", ""modulator"": ""acetic acid"", ""organic_linker"": ""acetylenedicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 60.0, ""time_h"": 8.0}",metal=hfocl2.8h2o|linker=acetylenedicarboxylic acid|solvent=dimethylformamide,False,False,False,train
267,10.1021/acs.inorgchem.9b01408,2019,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 2000.0, ""metal_precursor"": ""hfocl2.8h2o"", ""modulator"": ""acetic acid"", ""organic_linker"": ""acetylenedicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 120.0, ""time_h"": 0.5}",metal=hfocl2.8h2o|linker=acetylenedicarboxylic acid|solvent=dimethylformamide,False,False,False,train
268,10.1021/acs.inorgchem.9b01408,2019,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 2000.0, ""metal_precursor"": ""hfocl2.8h2o"", ""modulator"": ""acetic acid"", ""organic_linker"": ""acetylenedicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 120.0, ""time_h"": 8.0}",metal=hfocl2.8h2o|linker=acetylenedicarboxylic acid|solvent=dimethylformamide,False,False,False,train
269,10.1021/ic500234r,2014,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""zn(ch3coo)2.2h2o"", ""modulator"": null, ""organic_linker"": ""biphenyl-4,4'-dicarboxylic acid and 4,4?-azobipyridine"", ""solvent"": ""n,n-diethylformamide and 2-methoxyethanol"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=zn(ch3coo)2.2h2o|linker=4,4?-azobipyridine + biphenyl-4,4'-dicarboxylic acid|solvent=2-methoxyethanol + n,n-diethylformamide",False,False,False,train
270,10.1002/ejic.201500133,2015,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 143.0, ""metal_precursor"": ""zrcl4"", ""modulator"": ""formic acid"", ""organic_linker"": ""trans,trans-muconic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=zrcl4|linker=trans,trans-muconic acid|solvent=dimethylformamide",False,False,False,train
271,10.1002/ejic.201500133,2015,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 143.0, ""metal_precursor"": ""zrcl4"", ""modulator"": ""acetic acid"", ""organic_linker"": ""trans,trans-muconic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=zrcl4|linker=trans,trans-muconic acid|solvent=dimethylformamide",False,False,False,train
272,10.1002/ejic.201500133,2015,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 143.0, ""metal_precursor"": ""zrcl4"", ""modulator"": ""trifluoroacetic acid"", ""organic_linker"": ""trans,trans-muconic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=zrcl4|linker=trans,trans-muconic acid|solvent=dimethylformamide",False,False,False,train
